Seq,DateListed,身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
23946,20220615,不分平地山地,苗栗縣,女,5876,855,3136,255,249,14,53,18,1085,9,7,9,89,1,36,1,0,59
23983,20220615,不分平地山地,彰化縣,男,2702,1024,190,649,473,55,78,23,12,6,13,15,72,0,56,0,1,35
23984,20220615,不分平地山地,彰化縣,女,3487,1255,354,808,579,76,142,31,19,5,11,11,87,0,60,2,7,40
24037,20220615,不分平地山地,南投縣,男,14763,453,2845,215,7171,34,28,115,20,2,225,2,53,1,3584,8,0,7
24038,20220615,不分平地山地,南投縣,女,14727,641,2999,333,6875,48,51,146,26,3,195,4,81,2,3313,3,4,3
24065,20220615,不分平地山地,雲林縣,男,1097,433,115,204,154,29,22,13,11,6,2,2,67,1,15,0,0,23
24066,20220615,不分平地山地,雲林縣,女,1626,670,205,282,212,35,46,33,12,4,0,3,67,3,22,2,0,30
24107,20220615,不分平地山地,嘉義縣,男,2800,263,75,140,153,8,27,2033,16,0,6,3,23,0,14,2,0,37
24108,20220615,不分平地山地,嘉義縣,女,3169,409,143,217,190,18,47,1991,21,1,13,2,48,1,26,2,1,39
24145,20220615,不分平地山地,屏東縣,男,30115,1122,198,24839,326,3003,103,33,8,5,2,2,98,2,22,9,4,339
24146,20220615,不分平地山地,屏東縣,女,30859,1430,326,24738,521,3155,155,40,22,12,2,10,128,5,27,13,4,271
24213,20220615,不分平地山地,臺東縣,男,40031,18265,219,8677,4289,1068,3965,14,27,2133,0,59,94,5,19,1,3,1193
24214,20220615,不分平地山地,臺東縣,女,38441,17583,327,8302,4223,1039,3806,34,33,2093,3,55,149,5,23,1,3,762
24247,20220615,不分平地山地,花蓮縣,男,46990,26596,1192,412,4276,30,251,10,34,11,0,358,11677,336,489,1,0,1317
24248,20220615,不分平地山地,花蓮縣,女,46344,26279,1532,556,4080,64,300,22,40,18,0,316,11571,375,462,3,0,726
24275,20220615,不分平地山地,澎湖縣,男,316,124,48,68,30,5,11,2,2,1,0,0,12,0,9,1,2,1
24276,20220615,不分平地山地,澎湖縣,女,339,131,48,75,43,5,14,4,1,1,0,0,9,0,7,0,1,0
24289,20220615,不分平地山地,基隆市,男,4583,3717,288,130,117,13,44,9,8,4,1,6,98,3,23,0,0,122
24290,20220615,不分平地山地,基隆市,女,4886,3818,406,163,143,10,62,21,9,7,1,8,123,4,16,0,0,95
24305,20220615,不分平地山地,新竹市,男,1892,800,514,153,85,15,40,4,117,1,4,2,87,0,17,0,0,53
24306,20220615,不分平地山地,新竹市,女,2575,924,852,218,114,27,60,16,157,7,3,2,112,2,25,0,0,56
24313,20220615,不分平地山地,嘉義市,男,497,110,27,50,65,11,19,177,5,0,0,1,12,3,12,0,0,5
24314,20220615,不分平地山地,嘉義市,女,706,165,75,94,77,13,28,213,2,0,1,6,16,3,10,0,0,3
24321,20220615,不分平地山地,金門縣,男,614,296,63,86,64,14,6,12,5,0,0,1,42,0,6,0,1,18
24322,20220615,不分平地山地,金門縣,女,611,305,71,83,70,11,9,9,13,0,2,2,25,0,6,0,0,5
24335,20220615,不分平地山地,連江縣,男,174,71,23,28,17,3,3,2,2,0,0,1,18,0,4,0,0,2
24336,20220615,不分平地山地,連江縣,女,116,54,15,16,6,0,1,1,2,2,0,0,15,0,3,0,0,1
25917,20220721,不分平地山地,新北市,男,26698,16165,3434,2118,1737,247,638,87,225,41,24,139,938,41,148,8,0,708
25918,20220721,不分平地山地,新北市,女,31003,17794,4408,2576,2078,311,778,146,338,59,27,161,1291,21,206,7,0,802
25977,20220721,不分平地山地,臺北市,男,7282,3586,1220,760,466,111,220,69,89,19,7,24,366,15,97,0,1,232
25978,20220721,不分平地山地,臺北市,女,9660,4475,1731,963,643,147,277,111,101,33,16,23,565,21,159,1,1,393
26003,20220721,不分平地山地,桃園市,男,37940,18543,10439,2949,2135,249,636,103,515,52,16,101,1227,82,250,0,1,642
26004,20220721,不分平地山地,桃園市,女,41509,19409,11478,3569,2789,290,669,113,658,74,19,83,1372,60,311,1,4,610
26031,20220721,不分平地山地,臺中市,男,16881,5296,4392,3207,2107,198,370,118,99,40,69,18,339,9,430,5,11,173
26032,20220721,不分平地山地,臺中市,女,19743,5732,5104,3731,2786,243,427,187,127,60,102,37,474,7,516,7,12,191
26091,20220721,不分平地山地,臺南市,男,3678,1203,283,1131,497,95,168,44,13,12,6,9,136,5,31,2,0,43
26092,20220721,不分平地山地,臺南市,女,5035,1621,443,1486,691,136,220,64,22,11,10,10,185,6,55,1,5,69
26167,20220721,不分平地山地,高雄市,男,17057,4810,642,4121,4646,1297,413,257,27,20,7,20,331,5,69,188,173,31
26168,20220721,不分平地山地,高雄市,女,19291,5474,891,5147,4685,1355,494,319,51,24,10,19,351,7,115,173,148,28
26247,20220721,不分平地山地,宜蘭縣,男,8745,1072,6928,134,121,27,44,14,13,0,2,9,226,5,20,1,1,128
26248,20220721,不分平地山地,宜蘭縣,女,9200,1370,6758,232,224,26,71,15,24,4,2,13,338,2,28,1,1,91
26273,20220721,不分平地山地,新竹縣,男,10881,955,8284,268,166,41,74,19,779,9,5,3,108,5,35,0,0,130
26274,20220721,不分平地山地,新竹縣,女,11219,1165,8097,377,282,37,76,26,798,10,4,5,165,8,50,0,1,118
26301,20220721,不分平地山地,苗栗縣,男,5591,677,3127,198,148,10,43,6,1222,8,4,5,61,0,29,2,0,51
26302,20220721,不分平地山地,苗栗縣,女,5871,853,3131,255,247,14,53,19,1084,10,7,10,88,1,36,1,0,62
26339,20220721,不分平地山地,彰化縣,男,2710,1033,190,652,467,56,78,23,12,6,13,15,72,0,57,0,1,35
26340,20220721,不分平地山地,彰化縣,女,3513,1266,358,810,581,74,147,32,19,5,11,11,90,0,60,2,7,40
26393,20220721,不分平地山地,南投縣,男,14754,452,2843,212,7169,33,28,115,19,2,227,2,53,1,3584,8,0,6
26394,20220721,不分平地山地,南投縣,女,14726,644,3001,334,6867,48,52,147,26,3,196,4,80,2,3312,3,4,3
26421,20220721,不分平地山地,雲林縣,男,1098,436,113,204,153,30,22,13,11,6,2,2,67,1,15,0,0,23
26422,20220721,不分平地山地,雲林縣,女,1627,672,204,284,210,35,45,33,12,4,0,3,68,3,22,2,0,30
26463,20220721,不分平地山地,嘉義縣,男,2796,258,76,140,153,8,27,2031,16,1,6,3,23,0,15,2,0,37
26464,20220721,不分平地山地,嘉義縣,女,3154,407,144,217,191,18,47,1979,21,1,13,2,46,1,25,2,1,39
26501,20220721,不分平地山地,屏東縣,男,30105,1130,201,24820,323,3007,103,33,8,5,2,2,97,2,22,9,4,337
26502,20220721,不分平地山地,屏東縣,女,30877,1432,326,24763,519,3149,154,41,22,12,2,10,128,5,27,13,4,270
26569,20220721,不分平地山地,臺東縣,男,39988,18244,220,8674,4287,1064,3960,15,28,2131,0,58,92,5,19,1,3,1187
26570,20220721,不分平地山地,臺東縣,女,38402,17551,330,8304,4218,1040,3805,34,33,2090,3,55,147,4,23,1,3,761
26603,20220721,不分平地山地,花蓮縣,男,46993,26599,1192,413,4275,31,254,9,34,11,0,358,11685,332,490,1,0,1309
26604,20220721,不分平地山地,花蓮縣,女,46335,26282,1527,557,4071,63,301,22,40,18,0,316,11573,375,463,3,0,724
26631,20220721,不分平地山地,澎湖縣,男,315,125,48,69,29,5,11,2,2,1,0,0,12,0,8,1,2,0
26632,20220721,不分平地山地,澎湖縣,女,341,132,48,75,43,5,14,5,1,1,0,0,9,0,7,0,1,0
26645,20220721,不分平地山地,基隆市,男,4584,3720,290,130,117,13,44,9,8,5,1,6,97,3,22,0,0,119
26646,20220721,不分平地山地,基隆市,女,4891,3820,407,164,143,10,62,21,9,7,1,8,124,4,16,0,0,95
26661,20220721,不分平地山地,新竹市,男,1889,798,510,153,85,17,40,4,117,1,4,2,87,0,17,0,0,54
26662,20220721,不分平地山地,新竹市,女,2575,925,852,217,113,29,60,16,157,7,3,2,112,2,25,0,0,55
26669,20220721,不分平地山地,嘉義市,男,505,112,27,53,65,12,19,178,5,0,0,1,13,3,12,0,0,5
26670,20220721,不分平地山地,嘉義市,女,712,165,73,96,78,14,28,217,2,0,1,5,17,3,10,0,0,3
26677,20220721,不分平地山地,金門縣,男,617,296,63,88,63,14,6,12,5,0,0,1,42,0,6,0,3,18
26678,20220721,不分平地山地,金門縣,女,610,303,71,84,69,11,9,9,13,0,2,2,25,0,6,0,1,5
26691,20220721,不分平地山地,連江縣,男,176,72,24,28,17,3,3,2,2,0,0,1,18,0,4,0,0,2
26692,20220721,不分平地山地,連江縣,女,117,55,15,16,6,0,1,1,2,2,0,0,15,0,3,0,0,1
28273,20220811,不分平地山地,新北市,男,26658,16131,3434,2129,1730,244,639,87,226,40,24,138,934,41,148,8,0,705
28274,20220811,不分平地山地,新北市,女,31013,17789,4414,2578,2080,310,782,147,338,61,27,161,1292,21,206,7,0,800
28333,20220811,不分平地山地,臺北市,男,7267,3573,1218,758,462,111,220,69,90,20,7,24,370,14,98,0,1,232
28334,20220811,不分平地山地,臺北市,女,9659,4476,1732,960,638,146,279,111,104,33,16,24,564,21,159,1,1,394
28359,20220811,不分平地山地,桃園市,男,37968,18570,10460,2946,2131,246,636,102,515,50,16,101,1224,81,250,0,1,639
28360,20220811,不分平地山地,桃園市,女,41531,19425,11495,3563,2783,289,669,112,656,75,19,82,1382,60,309,1,4,607
28387,20220811,不分平地山地,臺中市,男,16878,5294,4403,3195,2112,198,370,119,100,38,69,18,337,9,429,5,11,171
28388,20220811,不分平地山地,臺中市,女,19735,5735,5111,3721,2784,242,429,187,128,58,102,37,475,7,512,7,10,190
28447,20220811,不分平地山地,臺南市,男,3684,1203,285,1128,499,95,168,48,14,12,6,9,136,5,31,2,0,43
28448,20220811,不分平地山地,臺南市,女,5029,1617,446,1477,693,135,219,65,23,12,10,10,186,6,55,1,5,69
28523,20220811,不分平地山地,高雄市,男,17064,4810,644,4118,4653,1298,411,258,27,19,7,20,332,5,70,188,174,30
28524,20220811,不分平地山地,高雄市,女,19306,5492,887,5144,4694,1358,494,318,51,24,10,19,346,7,114,173,147,28
28603,20220811,不分平地山地,宜蘭縣,男,8754,1065,6941,134,123,27,43,14,13,0,2,9,230,5,20,1,1,126
28604,20220811,不分平地山地,宜蘭縣,女,9230,1372,6789,231,223,26,72,15,24,4,2,12,339,2,28,1,1,89
28629,20220811,不分平地山地,新竹縣,男,10889,964,8288,264,165,41,76,18,777,9,5,3,108,6,35,0,0,130
28630,20220811,不分平地山地,新竹縣,女,11234,1171,8108,377,280,37,77,24,797,10,4,6,166,8,50,0,2,117
28657,20220811,不分平地山地,苗栗縣,男,5593,678,3125,201,151,11,43,6,1217,8,4,5,62,0,29,2,0,51
28658,20220811,不分平地山地,苗栗縣,女,5874,854,3139,255,246,14,53,19,1078,10,7,10,88,1,37,1,0,62
28695,20220811,不分平地山地,彰化縣,男,2719,1037,190,652,470,56,80,23,12,6,13,15,72,0,57,0,1,35
28696,20220811,不分平地山地,彰化縣,女,3508,1263,359,808,583,74,145,32,19,5,11,11,90,0,59,2,7,40
28749,20220811,不分平地山地,南投縣,男,14766,454,2845,211,7179,33,28,115,18,2,228,2,54,1,3582,8,0,6
28750,20220811,不分平地山地,南投縣,女,14736,648,3002,329,6867,48,52,148,26,4,197,4,82,3,3316,3,4,3
28777,20220811,不分平地山地,雲林縣,男,1094,433,111,205,151,30,22,13,12,6,2,2,68,1,15,0,0,23
28778,20220811,不分平地山地,雲林縣,女,1623,668,203,283,212,33,45,33,12,5,0,3,68,3,23,2,0,30
28819,20220811,不分平地山地,嘉義縣,男,2802,261,77,142,154,8,29,2028,16,1,6,3,23,0,15,2,0,37
28820,20220811,不分平地山地,嘉義縣,女,3169,411,139,219,196,18,48,1988,21,1,12,2,46,1,25,2,1,39
28857,20220811,不分平地山地,屏東縣,男,30135,1126,205,24853,321,3007,102,33,8,5,2,2,98,2,22,9,4,336
28858,20220811,不分平地山地,屏東縣,女,30927,1435,328,24808,520,3153,151,41,22,12,2,10,131,5,27,13,4,265
28925,20220811,不分平地山地,臺東縣,男,40028,18273,220,8687,4287,1066,3955,15,30,2133,0,58,91,5,19,1,3,1185
28926,20220811,不分平地山地,臺東縣,女,38439,17571,327,8323,4225,1039,3802,35,33,2088,3,55,144,4,23,1,3,763
28959,20220811,不分平地山地,花蓮縣,男,47005,26605,1190,414,4274,31,255,9,34,11,0,359,11695,332,492,1,0,1303
28960,20220811,不分平地山地,花蓮縣,女,46358,26292,1526,560,4082,63,300,21,40,18,0,316,11573,375,466,3,0,723
28987,20220811,不分平地山地,澎湖縣,男,319,125,48,72,29,6,11,2,2,1,0,0,12,0,8,1,2,0
28988,20220811,不分平地山地,澎湖縣,女,344,134,49,75,43,5,14,5,1,1,0,0,9,0,7,0,1,0
29001,20220811,不分平地山地,基隆市,男,4582,3716,290,133,116,13,44,9,8,5,1,6,97,3,22,0,0,119
29002,20220811,不分平地山地,基隆市,女,4894,3819,406,164,145,10,62,20,10,7,1,8,124,4,19,0,0,95
29017,20220811,不分平地山地,新竹市,男,1884,798,505,151,85,17,40,4,119,1,4,2,87,0,17,0,0,54
29018,20220811,不分平地山地,新竹市,女,2580,925,850,219,114,29,62,17,158,7,3,2,112,2,25,0,0,55
29025,20220811,不分平地山地,嘉義市,男,505,111,27,54,65,12,19,176,5,0,0,1,13,3,14,0,0,5
29026,20220811,不分平地山地,嘉義市,女,711,167,72,95,78,14,28,214,2,0,1,5,17,3,12,0,0,3
29033,20220811,不分平地山地,金門縣,男,611,296,59,87,63,14,6,12,5,0,0,1,42,0,6,0,3,17
29034,20220811,不分平地山地,金門縣,女,606,301,71,83,68,12,10,8,13,0,2,2,25,0,6,0,1,4
29047,20220811,不分平地山地,連江縣,男,177,72,24,30,17,3,3,2,2,0,0,1,18,0,3,0,0,2
29048,20220811,不分平地山地,連江縣,女,120,56,15,19,5,0,1,1,2,2,0,0,15,0,3,0,0,1
30629,20220918,不分平地山地,新北市,男,26668,16126,3449,2130,1724,245,642,89,226,41,24,137,935,41,150,8,0,701
30630,20220918,不分平地山地,新北市,女,31009,17783,4429,2568,2077,310,784,146,336,60,27,161,1295,20,210,7,0,796
30689,20220918,不分平地山地,臺北市,男,7263,3568,1216,758,465,111,219,69,91,20,8,24,371,14,98,0,1,230
30690,20220918,不分平地山地,臺北市,女,9683,4486,1733,968,638,145,280,112,104,35,18,24,565,21,159,1,1,393
30715,20220918,不分平地山地,桃園市,男,38037,18614,10468,2952,2145,246,639,103,518,46,16,101,1220,82,249,0,1,637
30716,20220918,不分平地山地,桃園市,女,41596,19481,11498,3557,2791,292,671,110,657,72,19,82,1388,60,311,1,4,602
30743,20220918,不分平地山地,臺中市,男,16914,5303,4410,3201,2117,197,372,119,102,41,69,19,338,9,430,5,11,171
30744,20220918,不分平地山地,臺中市,女,19770,5743,5122,3727,2783,243,430,187,132,56,104,37,476,7,517,7,10,189
30803,20220918,不分平地山地,臺南市,男,3713,1209,291,1140,498,94,169,48,14,12,6,9,142,5,32,2,0,42
30804,20220918,不分平地山地,臺南市,女,5053,1624,447,1487,699,135,219,66,23,12,10,10,187,6,55,1,5,67
30879,20220918,不分平地山地,高雄市,男,17081,4824,635,4118,4658,1296,410,259,27,20,7,21,335,5,74,188,174,30
30880,20220918,不分平地山地,高雄市,女,19328,5502,890,5142,4699,1361,493,320,51,24,10,19,348,7,114,174,147,27
30959,20220918,不分平地山地,宜蘭縣,男,8762,1067,6944,134,124,27,43,14,13,0,2,9,231,5,20,1,1,127
30960,20220918,不分平地山地,宜蘭縣,女,9240,1369,6800,231,223,26,72,16,25,4,2,12,340,2,28,1,1,88
30985,20220918,不分平地山地,新竹縣,男,10899,970,8285,269,166,41,75,18,776,9,5,3,110,7,35,0,0,130
30986,20220918,不分平地山地,新竹縣,女,11254,1172,8119,378,284,37,77,24,799,10,4,6,167,8,50,0,2,117
31013,20220918,不分平地山地,苗栗縣,男,5612,683,3137,200,155,11,44,6,1216,8,4,5,61,0,30,2,0,50
31014,20220918,不分平地山地,苗栗縣,女,5881,859,3148,256,245,13,52,19,1070,10,7,10,89,1,39,1,0,62
31051,20220918,不分平地山地,彰化縣,男,2730,1043,192,655,471,56,80,23,13,6,13,15,72,0,56,0,1,34
31052,20220918,不分平地山地,彰化縣,女,3509,1268,355,809,586,71,145,32,19,5,11,11,90,0,58,2,7,40
31105,20220918,不分平地山地,南投縣,男,14744,455,2840,213,7154,33,28,114,18,4,228,2,56,1,3583,8,0,7
31106,20220918,不分平地山地,南投縣,女,14731,638,3006,330,6872,48,52,148,26,4,197,4,82,3,3311,3,4,3
31133,20220918,不分平地山地,雲林縣,男,1094,435,113,204,150,31,22,13,12,6,2,2,65,1,15,0,0,23
31134,20220918,不分平地山地,雲林縣,女,1633,670,201,288,212,36,45,33,12,7,0,3,68,3,23,2,0,30
31175,20220918,不分平地山地,嘉義縣,男,2810,266,79,144,155,8,29,2028,16,0,6,3,23,0,15,2,0,36
31176,20220918,不分平地山地,嘉義縣,女,3175,412,141,218,195,18,48,1993,21,1,12,2,46,1,25,2,1,39
31213,20220918,不分平地山地,屏東縣,男,30143,1124,206,24857,322,3015,102,33,8,5,2,2,97,2,22,9,4,333
31214,20220918,不分平地山地,屏東縣,女,30950,1435,329,24834,519,3153,150,40,22,12,2,10,131,5,28,13,4,263
31281,20220918,不分平地山地,臺東縣,男,40025,18260,224,8685,4289,1067,3961,15,30,2132,0,58,91,5,19,1,3,1185
31282,20220918,不分平地山地,臺東縣,女,38443,17560,325,8330,4222,1040,3811,35,32,2096,3,55,141,4,25,1,3,760
31315,20220918,不分平地山地,花蓮縣,男,47010,26613,1191,415,4273,31,254,9,34,11,0,358,11706,331,492,1,0,1291
31316,20220918,不分平地山地,花蓮縣,女,46402,26304,1535,564,4091,63,298,21,40,18,0,317,11590,375,462,3,0,721
31343,20220918,不分平地山地,澎湖縣,男,320,124,49,72,29,6,11,2,2,1,0,0,12,0,9,1,2,0
31344,20220918,不分平地山地,澎湖縣,女,346,135,49,77,42,5,14,5,1,1,0,0,9,0,7,0,1,0
31357,20220918,不分平地山地,基隆市,男,4583,3716,291,137,116,13,44,9,8,6,1,6,95,3,20,0,0,118
31358,20220918,不分平地山地,基隆市,女,4883,3816,403,164,145,10,62,20,10,7,1,8,121,4,19,0,0,93
31373,20220918,不分平地山地,新竹市,男,1886,799,509,150,84,17,41,4,119,1,4,2,85,0,17,0,0,54
31374,20220918,不分平地山地,新竹市,女,2582,927,852,218,114,29,62,17,159,7,3,2,111,2,24,0,0,55
31381,20220918,不分平地山地,嘉義市,男,505,110,28,54,65,13,19,174,5,0,0,1,13,3,14,0,0,6
31382,20220918,不分平地山地,嘉義市,女,708,164,71,97,78,14,28,213,2,0,1,5,17,3,12,0,0,3
31389,20220918,不分平地山地,金門縣,男,606,295,59,87,63,12,4,12,5,0,0,1,42,0,6,0,3,17
31390,20220918,不分平地山地,金門縣,女,606,301,71,83,68,12,10,8,13,0,2,2,24,0,7,0,1,4
31403,20220918,不分平地山地,連江縣,男,178,71,24,31,17,3,3,2,2,0,0,1,18,0,4,0,0,2
31404,20220918,不分平地山地,連江縣,女,120,57,15,19,5,0,1,1,2,2,0,0,14,0,3,0,0,1
32985,20221011,不分平地山地,新北市,男,26667,16136,3443,2129,1720,245,642,90,225,38,24,137,942,41,147,8,0,700
32986,20221011,不分平地山地,新北市,女,31015,17768,4441,2571,2075,311,790,148,337,58,27,161,1298,20,207,7,0,796
33045,20221011,不分平地山地,臺北市,男,7271,3562,1226,762,463,111,220,70,92,20,8,24,372,14,99,0,1,227
33046,20221011,不分平地山地,臺北市,女,9691,4495,1727,976,640,145,282,110,103,36,18,24,564,21,159,1,1,389
33071,20221011,不分平地山地,桃園市,男,38113,18652,10487,2961,2149,246,642,102,519,47,16,104,1221,83,251,0,1,632
33072,20221011,不分平地山地,桃園市,女,41664,19515,11518,3565,2786,295,675,113,657,74,19,82,1386,61,312,1,4,601
33099,20221011,不分平地山地,臺中市,男,16950,5316,4420,3212,2122,197,370,119,102,41,68,19,333,9,434,5,11,172
33100,20221011,不分平地山地,臺中市,女,19821,5767,5139,3729,2790,243,432,187,133,56,104,37,473,7,517,7,11,189
33159,20221011,不分平地山地,臺南市,男,3721,1212,290,1140,503,95,169,48,14,12,6,9,143,5,32,2,0,41
33160,20221011,不分平地山地,臺南市,女,5081,1639,448,1487,708,136,220,67,23,12,10,10,186,6,56,2,5,66
33235,20221011,不分平地山地,高雄市,男,17108,4829,635,4124,4669,1298,411,256,27,20,7,20,337,5,73,190,177,30
33236,20221011,不分平地山地,高雄市,女,19348,5511,884,5147,4707,1365,492,317,51,24,10,19,350,7,115,174,148,27
33315,20221011,不分平地山地,宜蘭縣,男,8773,1068,6953,132,128,27,43,14,13,0,2,9,230,5,20,1,1,127
33316,20221011,不分平地山地,宜蘭縣,女,9246,1375,6799,229,223,27,73,16,25,4,2,12,340,2,29,1,1,88
33341,20221011,不分平地山地,新竹縣,男,10915,971,8299,270,165,42,74,18,777,9,5,3,109,7,36,0,0,130
33342,20221011,不分平地山地,新竹縣,女,11268,1174,8127,374,284,37,77,24,801,12,4,6,169,8,52,0,2,117
33369,20221011,不分平地山地,苗栗縣,男,5624,693,3139,198,157,11,44,6,1214,8,4,5,60,0,31,2,0,52
33370,20221011,不分平地山地,苗栗縣,女,5879,860,3146,256,247,14,53,19,1067,10,7,10,87,1,40,1,0,61
33407,20221011,不分平地山地,彰化縣,男,2731,1044,191,655,473,56,80,22,13,6,13,15,72,0,56,0,1,34
33408,20221011,不分平地山地,彰化縣,女,3514,1269,356,809,588,71,145,32,19,5,11,11,91,0,58,2,7,40
33461,20221011,不分平地山地,南投縣,男,14719,457,2832,212,7135,33,28,114,18,3,230,2,61,1,3578,8,0,7
33462,20221011,不分平地山地,南投縣,女,14717,639,2999,332,6852,49,52,146,25,3,196,4,87,3,3320,3,4,3
33489,20221011,不分平地山地,雲林縣,男,1101,439,112,205,151,30,22,13,12,6,2,2,68,1,15,0,0,23
33490,20221011,不分平地山地,雲林縣,女,1644,682,201,291,212,35,42,34,12,6,0,3,68,3,23,2,0,30
33531,20221011,不分平地山地,嘉義縣,男,2807,264,82,143,153,8,29,2028,16,0,6,3,23,0,14,2,0,36
33532,20221011,不分平地山地,嘉義縣,女,3183,412,141,218,199,18,48,1996,21,1,12,2,47,1,25,2,1,39
33569,20221011,不分平地山地,屏東縣,男,30151,1129,205,24864,324,3008,102,33,8,4,2,2,98,2,25,9,4,332
33570,20221011,不分平地山地,屏東縣,女,30967,1439,326,24839,526,3150,151,40,24,12,2,10,132,5,31,14,4,262
33637,20221011,不分平地山地,臺東縣,男,39988,18227,227,8684,4283,1068,3964,16,30,2134,0,58,91,5,19,1,3,1178
33638,20221011,不分平地山地,臺東縣,女,38427,17545,326,8326,4226,1043,3811,34,32,2096,3,54,141,4,24,1,4,757
33671,20221011,不分平地山地,花蓮縣,男,46989,26593,1183,417,4274,32,254,9,34,11,0,358,11713,331,494,1,0,1285
33672,20221011,不分平地山地,花蓮縣,女,46428,26302,1536,569,4093,63,300,21,41,18,0,317,11613,372,461,3,0,719
33699,20221011,不分平地山地,澎湖縣,男,321,128,49,70,30,6,11,1,2,1,0,0,11,0,9,1,2,0
33700,20221011,不分平地山地,澎湖縣,女,352,135,52,80,42,5,14,5,1,1,0,0,9,0,7,0,1,0
33713,20221011,不分平地山地,基隆市,男,4580,3714,291,136,116,13,45,9,8,6,1,6,95,3,21,0,0,116
33714,20221011,不分平地山地,基隆市,女,4868,3808,401,161,143,10,62,20,10,7,1,8,121,4,19,0,0,93
33729,20221011,不分平地山地,新竹市,男,1888,801,505,151,85,17,41,5,119,1,4,2,86,0,17,0,0,54
33730,20221011,不分平地山地,新竹市,女,2581,930,849,219,114,29,62,18,158,5,3,2,111,2,24,0,0,55
33737,20221011,不分平地山地,嘉義市,男,506,110,29,54,66,13,19,173,5,0,0,1,13,3,14,0,0,6
33738,20221011,不分平地山地,嘉義市,女,708,164,71,97,79,14,28,212,2,0,1,5,17,3,12,0,0,3
33745,20221011,不分平地山地,金門縣,男,613,296,60,87,63,13,5,12,6,0,0,1,43,0,7,0,3,17
33746,20221011,不分平地山地,金門縣,女,609,299,72,85,70,12,10,8,13,0,2,2,24,0,7,0,1,4
33759,20221011,不分平地山地,連江縣,男,178,72,23,29,18,3,3,2,2,0,0,1,19,0,4,0,0,2
33760,20221011,不分平地山地,連江縣,女,121,56,15,19,5,0,1,1,2,2,0,0,16,0,3,0,0,1
35341,20221110,不分平地山地,新北市,男,26685,16149,3441,2133,1724,246,641,89,227,38,23,135,946,41,147,8,0,697
35342,20221110,不分平地山地,新北市,女,31052,17790,4449,2580,2071,311,796,148,338,58,27,162,1297,20,207,8,0,790
35401,20221110,不分平地山地,臺北市,男,7260,3557,1224,759,464,111,220,68,93,20,8,24,373,13,98,0,1,227
35402,20221110,不分平地山地,臺北市,女,9711,4519,1726,971,641,145,281,111,103,36,18,24,564,21,158,1,1,391
35427,20221110,不分平地山地,桃園市,男,38175,18694,10493,2968,2152,246,643,102,520,47,16,105,1222,85,250,0,1,631
35428,20221110,不分平地山地,桃園市,女,41739,19562,11533,3572,2793,296,674,116,662,71,19,81,1386,61,311,1,4,597
35455,20221110,不分平地山地,臺中市,男,16979,5325,4428,3211,2130,197,371,119,102,41,68,19,340,9,432,5,11,171
35456,20221110,不分平地山地,臺中市,女,19856,5771,5147,3737,2806,243,435,185,134,56,104,37,475,7,515,7,11,186
35515,20221110,不分平地山地,臺南市,男,3724,1211,291,1144,503,95,169,47,14,12,6,9,143,5,32,2,0,41
35516,20221110,不分平地山地,臺南市,女,5082,1642,452,1482,708,136,219,67,23,12,10,10,185,6,56,2,5,67
35591,20221110,不分平地山地,高雄市,男,17123,4836,637,4129,4667,1301,409,257,27,20,7,20,337,5,72,191,179,29
35592,20221110,不分平地山地,高雄市,女,19398,5534,886,5158,4705,1372,495,315,51,26,9,20,351,7,116,176,150,27
35671,20221110,不分平地山地,宜蘭縣,男,8779,1071,6958,133,127,27,42,14,13,0,2,9,231,5,21,1,1,124
35672,20221110,不分平地山地,宜蘭縣,女,9262,1378,6807,230,223,27,74,17,25,4,2,12,341,3,29,1,1,88
35697,20221110,不分平地山地,新竹縣,男,10929,972,8314,270,165,42,73,18,777,9,5,3,109,7,36,0,0,129
35698,20221110,不分平地山地,新竹縣,女,11267,1177,8128,374,284,37,76,24,799,12,4,6,168,8,51,0,2,117
35725,20221110,不分平地山地,苗栗縣,男,5620,697,3132,200,156,11,45,6,1213,8,4,5,59,0,30,2,0,52
35726,20221110,不分平地山地,苗栗縣,女,5887,865,3148,259,244,14,53,19,1067,12,7,10,88,1,39,1,0,60
35763,20221110,不分平地山地,彰化縣,男,2730,1044,190,654,475,56,80,22,13,6,13,15,72,0,55,0,1,34
35764,20221110,不分平地山地,彰化縣,女,3520,1271,355,808,593,71,145,32,19,5,11,11,91,0,59,2,7,40
35817,20221110,不分平地山地,南投縣,男,14729,458,2840,213,7132,34,29,114,18,3,231,2,62,1,3577,8,0,7
35818,20221110,不分平地山地,南投縣,女,14709,639,2996,332,6847,49,52,147,25,3,196,4,87,3,3319,3,4,3
35845,20221110,不分平地山地,雲林縣,男,1110,445,112,206,151,30,22,13,12,6,2,2,69,1,16,0,0,23
35846,20221110,不分平地山地,雲林縣,女,1645,681,202,294,213,35,41,33,12,3,0,3,70,3,23,2,0,30
35887,20221110,不分平地山地,嘉義縣,男,2813,265,83,143,154,8,29,2029,16,0,6,3,24,0,14,2,0,37
